Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Skills_in_Title,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,AI_Focus,Connector_Focus,Trend_Score,Job Description
MariaDB,Distributed Database Software Engineer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4654991101,Bulgaria,,,Engineering,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MariaDB,Distributed Database Software Engineer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4713204101,Remote -- Croatia,,,Engineering,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MariaDB,Distributed Database Software Engineer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4713209101,Serbia,,,Engineering,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MariaDB,Distributed Database Software Engineer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4713211101,India,,,Engineering,Unknown,,Other,Other,[],,[],6.3,False,False,0.0,
MariaDB,Senior C++ Database Engine Developer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4523088101,Serbia,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MariaDB,Senior C++ Database Engine Developer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4528842101,Remote -- Croatia,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MariaDB,Senior C++ Database Engine Developer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4528843101,Bulgaria,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MariaDB,Senior C++ Database Engine Developer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4703234101,India,,,Engineering,Senior,,Other,Other,[],,[],8.1,False,False,1.0,
MariaDB,Senior Cloud Test Engineer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4688959101,India,,,Engineering,Senior,"CLOUD,TEST",Other,Platform / Infra,"[""Platform / Infra""]",CLOUD,"[""CLOUD"", ""TEST""]",8.1,False,False,1.0,
MariaDB,Senior Full Stack Web Developer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4645632101,Bulgaria,,,Engineering,Senior,"FULL,STACK,WEB",Other,Other,[],FULL,"[""FULL"", ""STACK"", ""WEB""]",2.1,False,False,1.0,
MariaDB,Senior Sales Engineer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4671393101,Us,,,Engineering,Senior,SALES,Other,Other,[],SALES,"[""SALES""]",2.1,False,False,1.0,
MariaDB,Senior Site Reliability Engineer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4696415101,Dominican Republic,,,Engineering,Senior,SITE,Other,Platform / Infra,"[""Platform / Infra""]",SITE,"[""SITE""]",2.1,False,False,1.0,
MariaDB,Senior Software Developer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4645633101,India,,,Engineering,Senior,,Other,Other,[],,[],8.1,False,False,1.0,
MariaDB,Senior Software Developer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4652316101,Office,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MariaDB,Senior Software Developer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4652317101,Remote -- Croatia,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MariaDB,Senior Software Developer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4652319101,Serbia,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MariaDB,Senior Software Developer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4652321101,Remote -- Romania,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MariaDB,Senior Software Developer,https://job-boards.eu.greenhouse.io/mariadbplc/jobs/4652322101,Estonia,,,Engineering,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,"(Enterprise) Account Executive, Acquisition Seoul",https://www.mongodb.com/careers/job/?gh_jid=7351297,,,,Sales,Unknown,SEOUL,Other,Other,[],SEOUL,"[""SEOUL""]",0.3,False,False,0.0,
MongoDB,"Account Development Representative , Arabic Speaking (EMEA) Dublin",https://www.mongodb.com/careers/job/?gh_jid=6758195,Arabic Speaking (Emea) Location Dublin Suitcase Full-Time Chevron-Right,,,Other,Unknown,EMEA,Other,Other,[],EMEA,"[""EMEA""]",0.3,False,False,0.0,
MongoDB,Account Development Representative Atlanta,https://www.mongodb.com/careers/job/?gh_jid=7317925,,,,Other,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,Account Development Representative Austin,https://www.mongodb.com/careers/job/?gh_jid=7311204,,,,Other,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,Account Development Representative Boston,https://www.mongodb.com/careers/job/?gh_jid=7310552,,,,Other,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,Account Development Representative Mexico City,https://www.mongodb.com/careers/job/?gh_jid=7318049,,,,Other,Unknown,CITY,Other,Other,[],CITY,"[""CITY""]",0.3,False,False,0.0,
MongoDB,Account Development Representative New York City,https://www.mongodb.com/careers/job/?gh_jid=7310506,New York City Suitcase Full-Time Chevron-Right,,,Other,Unknown,"NEW,YORK,CITY",Other,Other,[],NEW,"[""NEW"", ""YORK"", ""CITY""]",0.3,False,False,0.0,
MongoDB,Account Development Representative São Paulo,https://www.mongodb.com/careers/job/?gh_jid=7318028,,,,Other,Unknown,PAULO,Other,Other,[],PAULO,"[""PAULO""]",0.3,False,False,0.0,
MongoDB,Account Development Representative Toronto,https://www.mongodb.com/careers/job/?gh_jid=7311234,Toronto Suitcase Full-Time Chevron-Right,,,Other,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Account Development Representative, Dutch Speaking Dublin",https://www.mongodb.com/careers/job/?gh_jid=7337554,Dutch Speaking Location Dublin Suitcase Full-Time Chevron-Right,,,Other,Unknown,DUTCH,Other,Other,[],DUTCH,"[""DUTCH""]",0.3,False,False,0.0,
MongoDB,"Account Development Representative, French Speaking Dublin",https://www.mongodb.com/careers/job/?gh_jid=6758218,French Speaking Location Dublin Suitcase Full-Time Chevron-Right,,,Other,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Account Development Representative, German & Turkish Speaking Dublin",https://www.mongodb.com/careers/job/?gh_jid=7298536,German & Turkish Speaking Location Dublin Suitcase Full-Time Chevron-Right,,,Other,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Account Development Representative, German Speaking Dublin",https://www.mongodb.com/careers/job/?gh_jid=6758185,German Speaking Location Dublin Suitcase Full-Time Chevron-Right,,,Other,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Account Development Representative, UK&I Dublin",https://www.mongodb.com/careers/job/?gh_jid=6753800,Uk&I Location Dublin Suitcase Full-Time Chevron-Right,,,Other,Unknown,UK,Other,Other,[],UK,"[""UK""]",6.3,False,False,0.0,
MongoDB,"Account Executive ( Bahasa, Thai or Vietnamese Speaker) Singapore",https://www.mongodb.com/careers/job/?gh_jid=7211619,Thai Or Vietnamese Speaker) Location Singapore Suitcase Full-Time Chevron-Right,,,Sales,Unknown,"THAI,OR",Other,ML/AI infra,"[""ML/AI infra""]",THAI,"[""THAI"", ""OR""]",14.3,False,False,0.0,
MongoDB,"Account Executive, Acquisition Hong Kong",https://www.mongodb.com/careers/job/?gh_jid=7154017,,,,Sales,Unknown,"HONG,KONG",Other,Other,[],HONG,"[""HONG"", ""KONG""]",0.3,False,False,0.0,
MongoDB,"Account Executive, Growth Milan",https://www.mongodb.com/careers/job/?gh_jid=5573926,,,,Sales,Unknown,MILAN,Other,Other,[],MILAN,"[""MILAN""]",0.3,False,False,0.0,
MongoDB,"Account Executive, Growth Zurich",https://www.mongodb.com/careers/job/?gh_jid=7217822,Growth Location Zurich Suitcase Full-Time Chevron-Right,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Associate Account Executive, Strategic Accounts Seoul",https://www.mongodb.com/careers/job/?gh_jid=7372303,,,,Sales,Mid,SEOUL,Other,Other,[],SEOUL,"[""SEOUL""]",1.2,False,False,0.0,
MongoDB,Commercial Growth Account Executive,https://www.mongodb.com/careers/job/?gh_jid=7276216,Native German Speaking Location Dublin Suitcase Full-Time Chevron-Right,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Commercial Growth, Account Executive",https://www.mongodb.com/careers/job/?gh_jid=6826191,Uki Market Location Dublin Suitcase Full-Time Chevron-Right,,,Sales,Unknown,,Other,Other,[],,[],6.3,False,False,0.0,
MongoDB,"Director, Brand & Creative Marketing Austin; New York City; San Francisco",https://www.mongodb.com/careers/job/?gh_jid=7298154,"Brand & Creative Marketing Location Austin, New York City, San Francisco Suitcase Full-Time Chevron-Right",,,Marketing,Director+,"BRAND,NEW,YORK,CITY,SAN",Other,Other,[],BRAND,"[""BRAND"", ""NEW"", ""YORK"", ""CITY"", ""SAN""]",3.0,False,False,1.0,
MongoDB,"Director, Engineering C2C Dublin",https://www.mongodb.com/careers/job/?gh_jid=7380930,Engineering C2C Location Dublin Suitcase Full-Time Chevron-Right,,,Other,Director+,,Other,Other,[],,[],3.0,False,False,1.0,
MongoDB,"Director, Escalation Management Bengaluru; Gurugram",https://www.mongodb.com/careers/job/?gh_jid=7301901,"Escalation Management Location Bengaluru, Gurugram Suitcase Full-Time Chevron-Right",,,Other,Director+,,Other,Other,[],,[],3.0,False,False,1.0,
MongoDB,"Director, IT New York City; San Francisco",https://www.mongodb.com/careers/job/?gh_jid=7103182,"It Location New York City, San Francisco Suitcase Full-Time Chevron-Right",,,Other,Director+,"IT,NEW,YORK,CITY,SAN",Other,Other,[],IT,"[""IT"", ""NEW"", ""YORK"", ""CITY"", ""SAN""]",3.0,False,False,1.0,
MongoDB,"Director, Storage Engines Sydney",https://www.mongodb.com/careers/job/?gh_jid=7355907,,,,Other,Director+,,Other,Other,[],,[],3.0,False,False,1.0,
MongoDB,EMEA PMO Manager Dublin,https://www.mongodb.com/careers/job/?gh_jid=6527524,Dublin Suitcase Full-Time Chevron-Right,,,Other,Manager,"EMEA,PMO",Other,Other,[],EMEA,"[""EMEA"", ""PMO""]",1.8,False,False,0.0,
MongoDB,"Engineering Manager, Atlas Search San Francisco",https://www.mongodb.com/careers/job/?gh_jid=7201364,,,,Other,Manager,"ATLAS,SAN",Other,Other,[],ATLAS,"[""ATLAS"", ""SAN""]",1.8,False,False,0.0,
MongoDB,"Engineering Manager, Query Toronto; Vancouver",https://www.mongodb.com/careers/job/?gh_jid=7229701,"Query Location Toronto, Vancouver Suitcase Full-Time Chevron-Right",,,Other,Manager,QUERY,Other,Other,[],QUERY,"[""QUERY""]",1.8,False,False,0.0,
MongoDB,"Engineering Manager, Query United States",https://www.mongodb.com/careers/job/?gh_jid=7229699,Query Location United States Suitcase Full-Time Chevron-Right,,,Other,Manager,QUERY,Other,Other,[],QUERY,"[""QUERY""]",7.8,False,False,0.0,
MongoDB,"Engineering Manager, Stream Processing New York City; United States",https://www.mongodb.com/careers/job/?gh_jid=7336498,"Stream Processing Location New York City, United States Suitcase Full-Time Chevron-Right",,,Other,Manager,"NEW,YORK,CITY",Other,Streaming / Real-time,"[""Streaming / Real-time""]",NEW,"[""NEW"", ""YORK"", ""CITY""]",37.8,False,False,1.5,
MongoDB,Enterprise Account Executive Amsterdam,https://www.mongodb.com/careers/job/?gh_jid=7215596,Amsterdam Suitcase Full-Time Chevron-Right,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,Enterprise Account Executive Frankfurt,https://www.mongodb.com/careers/job/?gh_jid=7160353,Frankfurt Suitcase Full-Time Chevron-Right,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,Enterprise Account Executive location,https://www.mongodb.com/careers/job/?gh_jid=7026136,London Suitcase Full-Time Chevron-Right,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,Enterprise Account Executive location Tel Aviv suitcase Full-time chevron-right,https://www.mongodb.com/careers/job/?gh_jid=6640101,Remote Australia,,,Sales,Unknown,"TEL,AVIV",Other,Other,[],TEL,"[""TEL"", ""AVIV""]",6.3,False,False,0.0,
MongoDB,Enterprise Account Executive London,https://www.mongodb.com/careers/job/?gh_jid=7227824,London Suitcase Full-Time Chevron-Right,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,Enterprise Account Executive London,https://www.mongodb.com/careers/job/?gh_jid=7219459,London Suitcase Full-Time Chevron-Right,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,Enterprise Account Executive Los Angeles,https://www.mongodb.com/careers/job/?gh_jid=6587328,,,,Sales,Unknown,LOS,Other,Other,[],LOS,"[""LOS""]",0.3,False,False,0.0,
MongoDB,Enterprise Account Executive Madrid,https://www.mongodb.com/careers/job/?gh_jid=7256756,,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,Enterprise Account Executive Madrid,https://www.mongodb.com/careers/job/?gh_jid=7257330,,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Acquisition (Thai Speaking) Singapore",https://www.mongodb.com/careers/job/?gh_jid=7211805,Acquisition (Thai Speaking) Location Singapore Suitcase Full-Time Chevron-Right,,,Sales,Unknown,THAI,Other,ML/AI infra,"[""ML/AI infra""]",THAI,"[""THAI""]",14.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Acquisition Mexico City",https://www.mongodb.com/careers/job/?gh_jid=5607962,,,,Sales,Unknown,CITY,Other,Other,[],CITY,"[""CITY""]",0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth (Defence & MHA) Gurugram",https://www.mongodb.com/careers/job/?gh_jid=7363143,,,,Sales,Unknown,MHA,Other,Other,[],MHA,"[""MHA""]",0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Atlanta; Florida; North Carolina; South Carolina",https://www.mongodb.com/careers/job/?gh_jid=7031396,,,,Sales,Unknown,"NORTH,SOUTH",Other,Other,[],NORTH,"[""NORTH"", ""SOUTH""]",0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Austin",https://www.mongodb.com/careers/job/?gh_jid=7027846,,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Beijing; Shanghai; Shenzhen",https://www.mongodb.com/careers/job/?gh_jid=6740470,,,,Sales,Unknown,,Other,ML/AI infra,"[""ML/AI infra""]",,[],8.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Denver",https://www.mongodb.com/careers/job/?gh_jid=6603246,,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Dubai",https://www.mongodb.com/careers/job/?gh_jid=5615484,,,,Sales,Unknown,DUBAI,Other,ML/AI infra,"[""ML/AI infra""]",DUBAI,"[""DUBAI""]",8.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Frankfurt",https://www.mongodb.com/careers/job/?gh_jid=6848268,Growth Location Frankfurt Suitcase Full-Time Chevron-Right,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Madrid",https://www.mongodb.com/careers/job/?gh_jid=7257122,,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Melbourne",https://www.mongodb.com/careers/job/?gh_jid=7403891,,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Michigan",https://www.mongodb.com/careers/job/?gh_jid=7362411,,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth New York City",https://www.mongodb.com/careers/job/?gh_jid=7032023,Growth Location New York City Suitcase Full-Time Chevron-Right,,,Sales,Unknown,"NEW,YORK,CITY",Other,Other,[],NEW,"[""NEW"", ""YORK"", ""CITY""]",0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Paris",https://www.mongodb.com/careers/job/?gh_jid=7256796,Growth Location Paris Suitcase Full-Time Chevron-Right,,,Sales,Unknown,PARIS,Other,Other,[],PARIS,"[""PARIS""]",0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Poland",https://www.mongodb.com/careers/job/?gh_jid=6987968,,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Rome",https://www.mongodb.com/careers/job/?gh_jid=6275509,,,,Sales,Unknown,ROME,Other,Other,[],ROME,"[""ROME""]",0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Seattle",https://www.mongodb.com/careers/job/?gh_jid=7306003,,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Sydney",https://www.mongodb.com/careers/job/?gh_jid=6380607,,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Taipei",https://www.mongodb.com/careers/job/?gh_jid=6688075,,,,Sales,Unknown,,Other,ML/AI infra,"[""ML/AI infra""]",,[],8.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Tel Aviv",https://www.mongodb.com/careers/job/?gh_jid=7326631,,,,Sales,Unknown,"TEL,AVIV",Other,Other,[],TEL,"[""TEL"", ""AVIV""]",0.3,False,False,0.0,
MongoDB,"Enterprise Account Executive, Growth Zurich",https://www.mongodb.com/careers/job/?gh_jid=7217805,Growth Location Zurich Suitcase Full-Time Chevron-Right,,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
MongoDB,Enterprise Account Manager - OEM Beijing; Shanghai; Shenzhen,https://www.mongodb.com/careers/job/?gh_jid=6829771,,,,Sales,Manager,OEM,Other,ML/AI infra,"[""ML/AI infra""]",OEM,"[""OEM""]",9.8,False,False,0.0,
MongoDB,Escalation Engineer Alberta; British Columbia; Manitoba; Nova Scotia; Ontario; Quebec; Toronto,https://www.mongodb.com/careers/job/?gh_jid=7209918,Toronto Suitcase Full-Time Chevron-Right,,,Engineering,Unknown,NOVA,Other,Other,[],NOVA,"[""NOVA""]",0.3,False,False,0.0,
MongoDB,Escalation Engineer location,https://www.mongodb.com/careers/job/?gh_jid=7209916,"New York City, United States Suitcase Full-Time Chevron-Right",,,Engineering,Unknown,,Other,Other,[],,[],6.3,False,False,0.0,
MongoDB,InfoSec Engineer II Dublin,https://www.mongodb.com/careers/job/?gh_jid=7248114,Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Mid,II,Other,Other,[],II,"[""II""]",1.2,False,False,0.0,
MongoDB,"Lead Engineer, Atlas Clusters New York City",https://www.mongodb.com/careers/job/?gh_jid=7271659,Atlas Clusters Location New York City Suitcase Full-Time Chevron-Right,,,Engineering,Senior,"LEAD,ATLAS,NEW,YORK,CITY",Other,Other,[],LEAD,"[""LEAD"", ""ATLAS"", ""NEW"", ""YORK"", ""CITY""]",2.1,False,False,1.0,
MongoDB,"Lead Engineer, Atlas Dedicated Dublin",https://www.mongodb.com/careers/job/?gh_jid=7259791,Atlas Dedicated Location Dublin Suitcase Full-Time Chevron-Right,,,Engineering,Senior,"LEAD,ATLAS",Other,Other,[],LEAD,"[""LEAD"", ""ATLAS""]",2.1,False,False,1.0,
MongoDB,"Lead Engineer, Identity and Access Management Toronto",https://www.mongodb.com/careers/job/?gh_jid=7069039,Identity And Access Management Location Toronto Suitcase Full-Time Chevron-Right,,,Engineering,Senior,"LEAD,AND",Other,Other,[],LEAD,"[""LEAD"", ""AND""]",2.1,False,False,1.0,
MongoDB,"Lead Engineer, Inference Platform Palo Alto",https://www.mongodb.com/careers/job/?gh_jid=7195895,,,,Engineering,Senior,"LEAD,PALO,ALTO",Other,Platform / Infra,"[""Platform / Infra""]",LEAD,"[""LEAD"", ""PALO"", ""ALTO""]",2.1,False,False,1.0,
MongoDB,"Lead Engineer, Online Archive Storage Systems New York City; San Francisco; Seattle",https://www.mongodb.com/careers/job/?gh_jid=7316445,"Online Archive Storage Systems Location New York City, San Francisco, Seattle Suitcase Full-Time Chevron-Right",,,Engineering,Senior,"LEAD,NEW,YORK,CITY,SAN",Other,Other,[],LEAD,"[""LEAD"", ""NEW"", ""YORK"", ""CITY"", ""SAN""]",2.1,False,False,1.0,
MongoDB,"Lead Engineer, Server Programmability Alberta; British Columbia; Manitoba; Nova Scotia; Ontario; Quebec",https://www.mongodb.com/careers/job/?gh_jid=7201999,,,,Engineering,Senior,"LEAD,NOVA",Other,Other,[],LEAD,"[""LEAD"", ""NOVA""]",2.1,False,False,1.0,
MongoDB,"Lead Engineer, Server Programmability United States",https://www.mongodb.com/careers/job/?gh_jid=7201997,Server Programmability Location United States Suitcase Full-Time Chevron-Right,,,Engineering,Senior,LEAD,Other,Other,[],LEAD,"[""LEAD""]",8.1,False,False,1.0,
MongoDB,"Lead Software Engineer, Modernisation Platform Gurugram",https://www.mongodb.com/careers/job/?gh_jid=7310369,,,,Engineering,Senior,LEAD,Other,Platform / Infra,"[""Platform / Infra""]",LEAD,"[""LEAD""]",2.1,False,False,1.0,
MongoDB,Manager of Crisis Management and IT Disaster Recovery United States,https://www.mongodb.com/careers/job/?gh_jid=7365604,United States Suitcase Full-Time Chevron-Right,,,Other,Manager,"OF,AND,IT",Other,Other,[],OF,"[""OF"", ""AND"", ""IT""]",7.8,False,False,0.0,
MongoDB,"Manager, Sales Development Gurugram",https://www.mongodb.com/careers/job/?gh_jid=7250833,,,,Sales,Manager,SALES,Other,Other,[],SALES,"[""SALES""]",1.8,False,False,0.0,
MongoDB,Market Intelligence Senior Consultant Dublin,https://www.mongodb.com/careers/job/?gh_jid=7344380,Dublin Suitcase Full-Time Chevron-Right,,,Professional Services,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
MongoDB,Marketing Operations Manager Dublin,https://www.mongodb.com/careers/job/?gh_jid=7346475,Dublin Suitcase Full-Time Chevron-Right,,,Marketing,Manager,,Other,Other,[],,[],1.8,False,False,0.0,
MongoDB,Marketing Operations Specialist India,https://www.mongodb.com/careers/job/?gh_jid=7361598,India Suitcase Full-Time Chevron-Right,,,Marketing,Unknown,INDIA,Other,Other,[],INDIA,"[""INDIA""]",6.3,False,False,0.0,
MongoDB,MongoDB for Students Take advantage of student benefits,https://www.mongodb.com/students,,2025-03-05,259,Other,Unknown,"FOR,TAKE,OF",Other,Other,[],FOR,"[""FOR"", ""TAKE"", ""OF""]",0.3,False,False,0.0,
MongoDB,"Partner Marketing Manager, AWS United States",https://www.mongodb.com/careers/job/?gh_jid=7388978,Aws Location United States Suitcase Full-Time Chevron-Right,,,Marketing,Manager,AWS,Other,Platform / Infra,"[""Platform / Infra""]",AWS,"[""AWS""]",27.8,False,False,0.0,
MongoDB,Principal Cloud Sales Specialist Frankfurt,https://www.mongodb.com/careers/job/?gh_jid=6848317,Frankfurt Suitcase Full-Time Chevron-Right,,,Sales,Principal/Staff,"CLOUD,SALES",Other,Platform / Infra,"[""Platform / Infra""]",CLOUD,"[""CLOUD"", ""SALES""]",2.7,False,False,1.0,
MongoDB,Principal Cloud Sales Specialist London,https://www.mongodb.com/careers/job/?gh_jid=6848318,London Suitcase Full-Time Chevron-Right,,,Sales,Principal/Staff,"CLOUD,SALES",Other,Platform / Infra,"[""Platform / Infra""]",CLOUD,"[""CLOUD"", ""SALES""]",2.7,False,False,1.0,
MongoDB,Principal Cloud Sales Specialist Munich,https://www.mongodb.com/careers/job/?gh_jid=6848316,Munich Suitcase Full-Time Chevron-Right,,,Sales,Principal/Staff,"CLOUD,SALES",Other,Platform / Infra,"[""Platform / Infra""]",CLOUD,"[""CLOUD"", ""SALES""]",2.7,False,False,1.0,
MongoDB,"Principal Research Scientist, Database Systems New York City; Palo Alto",https://www.mongodb.com/careers/job/?gh_jid=6819978,"Database Systems Location New York City, Palo Alto Suitcase Full-Time Chevron-Right",,,Other,Principal/Staff,"NEW,YORK,CITY,PALO,ALTO",Other,Other,[],NEW,"[""NEW"", ""YORK"", ""CITY"", ""PALO"", ""ALTO""]",2.7,False,False,1.0,
MongoDB,"Public Sector Enterprise Account Executive, Growth Amsterdam",https://www.mongodb.com/careers/job/?gh_jid=6633264,Growth Location Amsterdam Suitcase Full-Time Chevron-Right,,,Sales,Director+,,Other,Other,[],,[],3.0,False,False,1.0,
MongoDB,"Public Sector Enterprise Account Executive, Growth Belgium",https://www.mongodb.com/careers/job/?gh_jid=6630142,,,,Sales,Director+,,Other,Other,[],,[],3.0,False,False,1.0,
MongoDB,"Public Sector Enterprise Account Executive, Growth Germany",https://www.mongodb.com/careers/job/?gh_jid=6635587,Growth Location Germany Suitcase Full-Time Chevron-Right,,,Sales,Director+,,Other,Other,[],,[],9.0,False,False,1.0,
MongoDB,"Regional Director, Commercial Growth Austin",https://www.mongodb.com/careers/job/?gh_jid=7096399,,,,Marketing,Director+,,Other,Other,[],,[],3.0,False,False,1.0,
MongoDB,"Regional Director, Enterprise Growth Austin; Dallas",https://www.mongodb.com/careers/job/?gh_jid=7255293,,,,Marketing,Director+,,Other,Other,[],,[],3.0,False,False,1.0,
MongoDB,"Regional Director, Enterprise Growth Chicago",https://www.mongodb.com/careers/job/?gh_jid=7231309,,,,Marketing,Director+,,Other,Other,[],,[],3.0,False,False,1.0,
MongoDB,"Regional Director, Enterprise Growth United States",https://www.mongodb.com/careers/job/?gh_jid=7360817,Enterprise Growth Location United States Suitcase Full-Time Chevron-Right,,,Marketing,Director+,,Other,Other,[],,[],9.0,False,False,1.0,
MongoDB,"Regional Director, Enterprise, Growth Gurugram",https://www.mongodb.com/careers/job/?gh_jid=7259560,,,,Marketing,Director+,,Other,Other,[],,[],3.0,False,False,1.0,
MongoDB,"Regional Director, Enterprise, Growth Singapore",https://www.mongodb.com/careers/job/?gh_jid=7261528,Growth Location Singapore Suitcase Full-Time Chevron-Right,,,Marketing,Director+,,Other,Other,[],,[],9.0,False,False,1.0,
MongoDB,Research Engineer Palo Alto,https://www.mongodb.com/careers/job/?gh_jid=7275322,,,,Engineering,Unknown,"PALO,ALTO",Other,Other,[],PALO,"[""PALO"", ""ALTO""]",0.3,False,False,0.0,
MongoDB,Sales Associate Gurugram,https://www.mongodb.com/careers/job/?gh_jid=7128878,,,,Sales,Mid,SALES,Other,Other,[],SALES,"[""SALES""]",1.2,False,False,0.0,
MongoDB,Sales Associate Gurugram,https://www.mongodb.com/careers/job/?gh_jid=7110155,,,,Sales,Mid,SALES,Other,Other,[],SALES,"[""SALES""]",1.2,False,False,0.0,
MongoDB,Sales Development Representative Beijing; Shanghai; Shenzhen,https://www.mongodb.com/careers/job/?gh_jid=7380221,,,,Sales,Unknown,SALES,Other,ML/AI infra,"[""ML/AI infra""]",SALES,"[""SALES""]",8.3,False,False,0.0,
MongoDB,Sales Development Representative Dublin,https://www.mongodb.com/careers/job/?gh_jid=6753948,Dublin Suitcase Full-Time Chevron-Right,,,Sales,Unknown,SALES,Other,Other,[],SALES,"[""SALES""]",0.3,False,False,0.0,
MongoDB,Sales Development Representative Gurugram,https://www.mongodb.com/careers/job/?gh_jid=7318036,,,,Sales,Unknown,SALES,Other,Other,[],SALES,"[""SALES""]",0.3,False,False,0.0,
MongoDB,Sales Development Representative Hong Kong,https://www.mongodb.com/careers/job/?gh_jid=7318091,,,,Sales,Unknown,"SALES,HONG,KONG",Other,Other,[],SALES,"[""SALES"", ""HONG"", ""KONG""]",0.3,False,False,0.0,
